metric,value
coord_only_vs_coord_plus_nuisance,0.942845124712792
coord_only_vs_crtr_learned,0.9898825330102858
coord_only_vs_idm_learned,0.9831322283151429
coord_only_vs_crtr_online_joint,0.9705227530200442
coord_only_vs_idm_online_joint,0.9574120504081118
coord_plus_nuisance_vs_crtr_learned,1.0
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,1.0
coord_plus_nuisance_vs_idm_online_joint,1.0
crtr_learned_vs_idm_learned,0.9932483055901449
crtr_learned_vs_crtr_online_joint,0.9806347457626532
crtr_learned_vs_idm_online_joint,0.9675169888954378
idm_learned_vs_crtr_online_joint,0.9873854466294985
idm_learned_vs_idm_online_joint,0.9742647821577657
crtr_online_joint_vs_idm_online_joint,0.9868758329999856
