rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.0,0.0,0.0,0.004414254333823919,0.0,0.8755555555555555,0.0,0.0,1,4096,4.551111111111111,87.55555555555556
0.0,0.0,0.0,0.001878473092801869,0.0,0.9988888888888889,0.0,0.0,5,20480,22.755555555555556,99.8888888888889
0.0,0.0,0.0,0.0014591331128031015,0.0,1.0,0.0,0.0,10,40960,45.51111111111111,100.0
0.0,0.0,0.0,0.0012655348982661963,0.0,1.0,0.0,0.0,15,61440,68.26666666666667,100.0
0.0,0.0,0.0,0.0011032908223569393,0.0,1.0,0.0,0.0,20,81920,91.02222222222223,100.0
0.0,0.0,0.0,0.0010002144845202565,0.0,1.0,0.0,0.0,25,102400,113.77777777777777,100.0
0.0,0.0,0.0,0.0009248506976291537,0.0,1.0,0.0,0.0,30,122880,136.53333333333333,100.0
0.0,0.0,0.0,0.0008352606673724949,0.0,1.0,0.0,0.0,35,143360,159.2888888888889,100.0
0.0,0.0,0.0,0.0007632141932845116,0.0,1.0,0.0,0.0,40,163840,182.04444444444445,100.0
0.0,0.0,0.0,0.0006999732577241957,0.0,1.0,0.0,0.0,45,184320,204.8,100.0
0.0,0.0,0.0,0.0006853393279016018,0.0,1.0,0.0,0.0,48,196608,218.45333333333335,100.0
