rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.0,0.0,0.0,0.004282824695110321,0.0,1.0,0.0,0.0,1,4096,70.62068965517241,100.0
0.0,0.0,0.0,0.0021275694016367197,0.0,1.0,0.0,0.0,5,20480,353.1034482758621,100.0
0.0,0.0,0.0,0.0014537160750478506,0.0,1.0,0.0,0.0,10,40960,706.2068965517242,100.0
0.0,0.0,0.0,0.0012518004514276981,0.0,1.0,0.0,0.0,15,61440,1059.3103448275863,100.0
0.0,0.0,0.0,0.0011235815472900867,0.0,1.0,0.0,0.0,20,81920,1412.4137931034484,100.0
0.0,0.0,0.0,0.0009915705304592848,0.0,1.0,0.0,0.0,25,102400,1765.5172413793102,100.0
0.0,0.0,0.0,0.0008955792873166502,0.0,1.0,0.0,0.0,30,122880,2118.6206896551726,100.0
0.0,0.0,0.0,0.0008478761301375926,0.0,1.0,0.0,0.0,35,143360,2471.7241379310344,100.0
0.0,0.0,0.0,0.0007873702561482787,0.0,1.0,0.0,0.0,40,163840,2824.8275862068967,100.0
0.0,0.0,0.0,0.0007440495537593961,0.0,1.0,0.0,0.0,45,184320,3177.9310344827586,100.0
0.0,0.0,0.0,0.0007214872166514397,0.0,1.0,0.0,0.0,48,196608,3389.793103448276,100.0
